benchmark_id,sequence_id,step,net,type,insertion_sequence,delta_test_coverage,status
subckt_0010,structural:subckt_0010:00,32,new_n21515_,OP,"[{""net"":""new_n16251_"",""type"":""OP""},{""net"":""__buf_split_10660"",""type"":""OP""},{""net"":""new_n16207_"",""type"":""OP""},{""net"":""new_n16231_"",""type"":""OP""},{""net"":""new_n21540_"",""type"":""OP""},{""net"":""new_n21563_"",""type"":""OP""},{""net"":""new_n21560_"",""type"":""OP""},{""net"":""new_n21521_"",""type"":""OP""},{""net"":""new_n16219_"",""type"":""OP""},{""net"":""new_n21591_"",""type"":""OP""},{""net"":""new_n16246_"",""type"":""OP""},{""net"":""new_n16204_"",""type"":""OP""},{""net"":""new_n21530_"",""type"":""OP""},{""net"":""new_n16264_"",""type"":""OP""},{""net"":""new_n16256_"",""type"":""OP""},{""net"":""new_n21568_"",""type"":""OP""},{""net"":""__buf_split_10631"",""type"":""OP""},{""net"":""new_n16280_"",""type"":""OP""},{""net"":""__buf_split_10635"",""type"":""OP""},{""net"":""new_n21545_"",""type"":""OP""},{""net"":""new_n16271_"",""type"":""OP""},{""net"":""__buf_split_10664"",""type"":""OP""},{""net"":""new_n21544_"",""type"":""OP""},{""net"":""new_n16243_"",""type"":""OP""},{""net"":""__buf_split_10643"",""type"":""OP""},{""net"":""new_n16269_"",""type"":""OP""},{""net"":""new_n16276_"",""type"":""OP""},{""net"":""new_n16214_"",""type"":""OP""},{""net"":""new_n16240_"",""type"":""OP""},{""net"":""__buf_split_10689"",""type"":""OP""},{""net"":""new_n21537_"",""type"":""OP""},{""net"":""new_n21515_"",""type"":""OP""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,1,R248_U50,CP1,"[{""net"":""R248_U50"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,2,R248_U10,CP0,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,3,__aig_and_392,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,4,__aig_and_74,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,5,__aig_and_401,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,6,__buf_split_537,OP,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,7,__aig_and_388,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,8,__buf_split_506,CP0,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,9,__buf_split_525,OP,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,10,__aig_and_397,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,11,R248_U80,CP0,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,12,__buf_split_527,CP0,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,13,__buf_split_552,OP,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,14,__buf_split_530,OP,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,15,__aig_and_407,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,16,__aig_and_395,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,17,__aig_and_405,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,18,R248_U43,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,19,__aig_and_367,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,20,__aig_and_396,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""},{""net"":""__aig_and_396"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,21,U346,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""},{""net"":""__aig_and_396"",""type"":""CP1""},{""net"":""U346"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,22,__buf_split_528,OP,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""},{""net"":""__aig_and_396"",""type"":""CP1""},{""net"":""U346"",""type"":""CP1""},{""net"":""__buf_split_528"",""type"":""OP""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,23,__aig_and_389,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""},{""net"":""__aig_and_396"",""type"":""CP1""},{""net"":""U346"",""type"":""CP1""},{""net"":""__buf_split_528"",""type"":""OP""},{""net"":""__aig_and_389"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,24,__aig_and_366,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""},{""net"":""__aig_and_396"",""type"":""CP1""},{""net"":""U346"",""type"":""CP1""},{""net"":""__buf_split_528"",""type"":""OP""},{""net"":""__aig_and_389"",""type"":""CP1""},{""net"":""__aig_and_366"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,25,R248_U42,CP0,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""},{""net"":""__aig_and_396"",""type"":""CP1""},{""net"":""U346"",""type"":""CP1""},{""net"":""__buf_split_528"",""type"":""OP""},{""net"":""__aig_and_389"",""type"":""CP1""},{""net"":""__aig_and_366"",""type"":""CP1""},{""net"":""R248_U42"",""type"":""CP0""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,26,__buf_split_512,CP0,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""},{""net"":""__aig_and_396"",""type"":""CP1""},{""net"":""U346"",""type"":""CP1""},{""net"":""__buf_split_528"",""type"":""OP""},{""net"":""__aig_and_389"",""type"":""CP1""},{""net"":""__aig_and_366"",""type"":""CP1""},{""net"":""R248_U42"",""type"":""CP0""},{""net"":""__buf_split_512"",""type"":""CP0""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,27,U348,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""},{""net"":""__aig_and_396"",""type"":""CP1""},{""net"":""U346"",""type"":""CP1""},{""net"":""__buf_split_528"",""type"":""OP""},{""net"":""__aig_and_389"",""type"":""CP1""},{""net"":""__aig_and_366"",""type"":""CP1""},{""net"":""R248_U42"",""type"":""CP0""},{""net"":""__buf_split_512"",""type"":""CP0""},{""net"":""U348"",""type"":""CP1""}]",0.0,ok
subckt_0243,structural:subckt_0243:00,28,__aig_and_399,CP1,"[{""net"":""R248_U50"",""type"":""CP1""},{""net"":""R248_U10"",""type"":""CP0""},{""net"":""__aig_and_392"",""type"":""CP1""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__aig_and_401"",""type"":""CP1""},{""net"":""__buf_split_537"",""type"":""OP""},{""net"":""__aig_and_388"",""type"":""CP1""},{""net"":""__buf_split_506"",""type"":""CP0""},{""net"":""__buf_split_525"",""type"":""OP""},{""net"":""__aig_and_397"",""type"":""CP1""},{""net"":""R248_U80"",""type"":""CP0""},{""net"":""__buf_split_527"",""type"":""CP0""},{""net"":""__buf_split_552"",""type"":""OP""},{""net"":""__buf_split_530"",""type"":""OP""},{""net"":""__aig_and_407"",""type"":""CP1""},{""net"":""__aig_and_395"",""type"":""CP1""},{""net"":""__aig_and_405"",""type"":""CP1""},{""net"":""R248_U43"",""type"":""CP1""},{""net"":""__aig_and_367"",""type"":""CP1""},{""net"":""__aig_and_396"",""type"":""CP1""},{""net"":""U346"",""type"":""CP1""},{""net"":""__buf_split_528"",""type"":""OP""},{""net"":""__aig_and_389"",""type"":""CP1""},{""net"":""__aig_and_366"",""type"":""CP1""},{""net"":""R248_U42"",""type"":""CP0""},{""net"":""__buf_split_512"",""type"":""CP0""},{""net"":""U348"",""type"":""CP1""},{""net"":""__aig_and_399"",""type"":""CP1""}]",0.0,ok
