step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,objective_score,objective,planner,score_adjusted,diversity_penalty,candidate_strategy
253,N1987,observe,0.3282046616077423,-2.998443013802171,0.3282046616077423,0.17510385811328888,2.8834914423525335,0.0017510385811328889,-0.18973301351070404,1.145498514175415,0.17510385811328888,3.369853415489197,-0.02544133923947811,-0.10850833356380463,-0.04915638267993927,29088.71484375,13121.7822265625,15966.93359375,29206.607421875,13185.4921875,16021.115234375,-0.004052862990647554,-0.0048552826046943665,-0.0033933655358850956,-0.40528629906475544,-1.2235315516591072,3.2072151112556457,-2.213983330875635,5.685010831356048,0.17510385811328888,38.249431159347296,0.34916697442531586,0.34916697442531586,cumulative,beam,0.17510385811328888,0.0,hard_fault_cluster
254,N1688,observe,0.3293774127960205,-3.0695598540455102,0.3293774127960205,0.17406311631202698,2.8612484611570834,0.0017406311631202698,-0.1880338042974472,1.1449882984161377,0.17406311631202698,3.3862595105171205,-0.025573542341589928,-0.1092521995306015,-0.0495385080575943,29207.265625,13185.6259765625,16021.638671875,29241.673828125,13209.2783203125,16032.3955078125,-0.0011780699715018272,-0.001793797593563795,-0.0006713942275382578,-0.11780699715018272,-1.238302819430828,3.2103470969200134,-2.2275913804769516,2.8155630517005923,0.17406311631202698,38.42349427565932,0.3649655878543854,0.3649655878543854,cumulative,beam,0.17406311631202698,0.0,hard_fault_cluster
255,N1877,observe,0.3191274404525757,-4.195213189721107,0.3191274404525757,0.1909024715423584,4.109830093383788,0.001909024715423584,-0.1943935751914978,1.1492547988891602,0.1909024715423584,4.511580646634101,-0.0253230482339859,-0.10644496232271194,-0.047217957675457,29248.40234375,13209.92578125,16038.4775390625,29045.5859375,13074.728515625,15970.857421875,0.0069342730566859245,0.010234520770609379,0.0042161182500422,0.6934273056685925,-1.1921475529670715,4.450929653644562,-2.1972655057907104,3.9171945214271546,0.1909024715423584,38.61439674720168,0.3590024411678314,0.3590024411678314,cumulative,beam,0.1909024715423584,0.0,hard_fault_cluster
256,N6667,observe,0.3353012800216675,-0.09554446972906594,0.3353012800216675,0.16809996962547302,1.076516306474805,0.0016809996962547302,-0.18382906913757324,1.1448144912719727,0.16809996962547302,1.1468562802672386,-0.025798320770263672,-0.11109516024589539,-0.050848640501499176,29038.87109375,13073.953125,15964.91796875,29326.890625,13264.896484375,16061.994140625,-0.009918413124978542,-0.014604868367314339,-0.006080592982470989,-0.9918413124978542,-1.2669176161289215,2.0892038834095,-2.2516034618020058,2.0760446441173555,0.16809996962547302,38.782496716827154,0.3217925429344177,0.3217925429344177,cumulative,beam,0.16809996962547302,0.0,hard_fault_cluster
257,N2303,observe,0.3412688076496124,0.3877711601555347,0.3412688076496124,0.1536925733089447,1.1165534555912018,0.001536925733089447,-0.17817388474941254,1.1429634094238281,0.1536925733089447,1.3335544446110725,-0.025934573262929916,-0.1131221354007721,-0.052681975066661835,29326.21484375,13263.8203125,16062.39453125,29451.89453125,13365.232421875,16086.6630859375,-0.0042855748906731606,-0.007645769044756889,-0.0015108926454558969,-0.42855748906731606,-1.2968013435602188,2.3549280059337616,-2.2692933306097984,2.3868244063854216,0.1536925733089447,38.9361892901361,0.3473305404186249,0.3473305404186249,cumulative,beam,0.1536925733089447,0.0,hard_fault_cluster
258,N6925,observe,0.3168349266052246,-4.461832058429718,0.3168349266052246,0.19363796710968018,4.776755392551422,0.0019363796710968018,-0.19646014273166656,1.1488769054412842,0.19363796710968018,5.3109115898609165,-0.025193952023983,-0.10559692978858948,-0.04670584946870804,29451.814453125,13366.1591796875,16085.6552734375,29099.419921875,13088.248046875,16011.171875,0.011965121142566204,0.020792145282030106,0.004630423616617918,1.1965121142566204,-1.1768803298473358,5.31064513206482,-2.183766484260559,4.862698631286621,0.19363796710968018,39.12982725724578,0.3630560338497162,0.3630560338497162,cumulative,beam,0.19363796710968018,0.0,hard_fault_cluster
259,N8405,observe,0.33562690019607544,0.6052686527371407,0.33562690019607544,0.169418066740036,0.7250656962394715,0.00169418066740036,-0.18623550236225128,1.1424187421798706,0.169418066740036,1.0131647011637688,-0.0258023701608181,-0.11128928512334824,-0.051056042313575745,29098.71484375,13088.1015625,16010.61328125,29404.541015625,13292.669921875,16111.87109375,-0.010509954765439034,-0.015630101785063744,-0.006324417889118195,-1.0509954765439034,-1.2684002071619034,1.7297419983148576,-2.2522778138518333,1.7471057611703873,0.169418066740036,39.299245323985815,0.3603835999965668,0.3603835999965668,cumulative,beam,0.169418066740036,0.0,hard_fault_cluster
260,N2153,observe,0.3226350247859955,-3.9281281822919847,0.3226350247859955,0.19096553325653076,4.241302996873856,0.0019096553325653077,-0.1964276283979416,1.1465251445770264,0.19096553325653076,4.788613187074661,-0.025459378957748413,-0.10755198448896408,-0.0480002760887146,29405.373046875,13292.9560546875,16112.4169921875,29121.91796875,13107.8974609375,16014.021484375,0.009639567695558071,0.013921553269028664,0.006106812506914139,0.9639567695558071,-1.2084472179412842,5.744352703094483,-2.211565226316452,5.744352703094483,0.19096553325653076,39.490210857242346,0.3926376402378082,0.3926376402378082,cumulative,beam,0.19096553325653076,0.0,hard_fault_cluster
261,N2155,observe,0.31575778126716614,-4.227461761832237,0.31575778126716614,0.20167210698127747,3.887005716562271,0.0020167210698127745,-0.1982877105474472,1.1498897075653076,0.20167210698127747,4.101133819818497,-0.025348417460918427,-0.10596545040607452,-0.04658055305480957,29121.669921875,13107.814453125,16013.85546875,29018.466796875,13028.845703125,15989.62109375,0.0035438600461930037,0.006024554837495089,0.0015133379492908716,0.35438600461930037,-1.1832799315452576,4.2866701412200925,-2.1969512924551964,3.7770596551895137,0.20167210698127747,39.69188296422362,0.41185611486434937,0.41185611486434937,cumulative,beam,0.20167210698127747,0.0,hard_fault_cluster
262,N7508,observe,0.3131132125854492,-4.227593523859978,0.3131132125854492,0.2101840078830719,3.70015172958374,0.002101840078830719,-0.19954262673854828,1.1517603397369385,0.2101840078830719,3.7232838577032092,-0.02531488798558712,-0.10519997775554657,-0.04582482576370239,29018.4140625,13028.8330078125,15989.58203125,28962.056640625,12981.8134765625,15980.2431640625,0.001942126196809113,0.0036088828928768635,0.0005840595113113523,0.1942126196809113,-1.1695444509387016,4.228061490058899,-2.1910027116537094,3.758878331184387,0.2101840078830719,39.902066972106695,0.3931211531162262,0.3931211531162262,cumulative,beam,0.2101840078830719,0.0,hard_fault_cluster
263,N6131,observe,0.3336280584335327,0.7505181927233935,0.3336280584335327,0.1829371452331543,0.6976488190889358,0.0018293714523315429,-0.18914608657360077,1.1441547870635986,0.1829371452331543,0.7710540275275707,-0.025842934846878052,-0.11082535982131958,-0.05038272589445114,28962.912109375,12981.455078125,15981.45703125,29316.7421875,13212.78515625,16103.95703125,-0.012216661125421524,-0.017820041626691818,-0.007665133569389582,-1.2216661125421524,-1.2572015523910522,2.0784493559598927,-2.252520501613617,5.924710797667504,0.1829371452331543,40.08500411733985,0.34825068712234497,0.34825068712234497,cumulative,beam,0.1829371452331543,0.0,hard_fault_cluster
264,N6351,observe,0.34029725193977356,0.7348204663395882,0.34029725193977356,0.16531354188919067,1.0179151731729508,0.0016531354188919066,-0.18279929459095,1.140764832496643,0.16531354188919067,1.1884311193227768,-0.026027565822005272,-0.11325620859861374,-0.05250629037618637,29316.04296875,13212.8466796875,16103.197265625,29457.34375,13330.142578125,16127.201171875,-0.004819913301616907,-0.008877413347363472,-0.0014906298601999879,-0.4819913301616907,-1.2966782078146935,2.252608045339584,-2.2762369886040688,2.31312576174736,0.16531354188919067,40.25031765922904,0.3178109973669052,0.3178109973669052,cumulative,beam,0.16531354188919067,0.0,hard_fault_cluster
265,N6348,observe,0.34271806478500366,0.6018506322801114,0.34271806478500366,0.15249745547771454,1.0296101578325034,0.0015249745547771454,-0.1778123527765274,1.140512228012085,0.15249745547771454,1.2193324543535708,-0.026047464460134506,-0.1144821047782898,-0.05383610725402832,29457.21484375,13330.0849609375,16127.12890625,29525.703125,13399.1875,16126.515625,-0.002325008623301983,-0.0051839533261954784,3.802792343776673e-05,-0.2325008623301983,-1.3117367625236511,2.37559979557991,-2.2814940251410007,2.442376285791397,0.15249745547771454,40.402815114706755,0.29764214158058167,0.29764214158058167,cumulative,beam,0.15249745547771454,0.0,hard_fault_cluster
266,N6535,observe,0.3432658910751343,0.21073119282722474,0.3432658910751343,0.14514468610286713,1.2213299391791224,0.0014514468610286712,-0.17395472526550293,1.142187476158142,0.14514468610286713,1.3574281184747814,-0.02608315274119377,-0.11517851054668427,-0.05450531095266342,29527.109375,13399.5595703125,16127.55078125,29547.380859375,13432.896484375,16114.484375,-0.0006865380564704537,-0.002487911144271493,0.0008101916173473,-0.06865380564704537,-1.320983111858368,2.2621455061435696,-2.286482233554125,2.2655423629283904,0.14514468610286713,40.54795980080962,0.28452925384044647,0.28452925384044647,cumulative,beam,0.14514468610286713,0.0,hard_fault_cluster
267,N841,observe,0.3446008861064911,0.17863883763551713,0.3446008861064911,0.13938456773757935,0.7717997957020997,0.0013938456773757934,-0.17129480838775635,1.1424428224563599,0.13938456773757935,1.1634093548730016,-0.026041407138109207,-0.11553224921226501,-0.05505697429180145,29545.4765625,13432.6328125,16112.8427734375,29585.34375,13471.748046875,16113.595703125,-0.0013493499718606472,-0.0029119558166712523,-4.672854265663773e-05,-0.13493499718606472,-1.3223133236169815,2.2172011321783067,-2.283683866262436,2.272645396590233,0.13938456773757935,40.6873443685472,0.2724706530570984,0.2724706530570984,cumulative,beam,0.13938456773757935,0.0,hard_fault_cluster
268,N6353,observe,0.3460265100002289,0.24944558739662176,0.3460265100002289,0.13308608531951904,0.6010576874017716,0.0013308608531951904,-0.16947755217552185,1.141661286354065,0.13308608531951904,1.0532955759763718,-0.02599651925265789,-0.11621102690696716,-0.05599098652601242,29585.734375,13471.56640625,16114.16796875,29615.109375,13502.9482421875,16112.16015625,-0.0009928771760314703,-0.0023294868879020214,0.0001245992025360465,-0.09928771760314703,-1.324904553592205,2.281225905418396,-2.280965082347393,2.39052442073822,0.13308608531951904,40.82043045386672,0.29467126727104187,0.29467126727104187,cumulative,beam,0.13308608531951904,0.0,hard_fault_cluster
269,N2094,observe,0.3291938006877899,-3.7560243620490654,0.3291938006877899,0.16158518195152283,3.9533371896948672,0.0016158518195152282,-0.18713973462581635,1.143986701965332,0.16158518195152283,4.712090911269188,-0.025528419762849808,-0.11030016094446182,-0.05089504271745682,29616.47265625,13503.3837890625,16113.087890625,29264.47265625,13252.1748046875,16012.2978515625,0.011885277926921844,0.018603410571813583,0.0062551661394536495,1.1885277926921844,-1.247270092368126,4.549554512500762,-2.226449005305767,4.163612530231475,0.16158518195152283,40.98201563581824,0.3422519266605377,0.3422519266605377,cumulative,beam,0.16158518195152283,0.0,hard_fault_cluster
270,N2097,observe,0.3229503631591797,-3.9543843306601048,0.3229503631591797,0.1806667447090149,4.142636300623416,0.0018066674470901488,-0.19390392303466797,1.1470222473144531,0.1806667447090149,4.761000678539276,-0.025320950895547867,-0.10749266296625137,-0.04842203110456467,29264.21484375,13252.208984375,16012.005859375,29103.3671875,13121.958984375,15981.4072265625,0.0054963938891887665,0.009828549809753895,0.0019109805580228567,0.5496393889188766,-1.2044060975313187,4.578873958587646,-2.2001728415489197,4.0844385528564455,0.1806667447090149,41.16268238052726,0.3390592932701111,0.3390592932701111,cumulative,beam,0.1806667447090149,0.0,hard_fault_cluster
271,N6664,observe,0.3369210362434387,-0.05163210645318028,0.3369210362434387,0.15835680067539215,0.9615527459979056,0.0015835680067539215,-0.1808348000049591,1.146517276763916,0.15835680067539215,0.9128694888949394,-0.02593487873673439,-0.112610824406147,-0.052096888422966,29102.126953125,13121.859375,15980.267578125,29364.130859375,13297.611328125,16066.51953125,-0.009002912789583206,-0.013393829576671124,-0.005397403612732887,-0.9002912789583206,-1.2886137962341309,1.3805181026458742,-2.267269354313612,1.3184101581573486,0.15835680067539215,41.32103918120265,0.303713783621788,0.303713783621788,cumulative,beam,0.15835680067539215,0.0,hard_fault_cluster
272,N1985,observe,0.3413935601711273,-0.08302127331495285,0.3413935601711273,0.14535698294639587,0.7549880517274141,0.0014535698294639587,-0.1719963401556015,1.1493462324142456,0.14535698294639587,0.6792435152828693,-0.02624112367630005,-0.11530371010303497,-0.05408969521522522,29387.421875,13300.82421875,16086.59765625,29472.32421875,13384.9990234375,16087.32421875,-0.0028890708927065134,-0.00632854038849473,-4.51657033408992e-05,-0.28890708927065134,-1.3294091522693634,1.190745913386345,-2.3004365637898445,1.147425555586815,0.14535698294639587,41.466396164149046,0.285463809967041,0.285463809967041,cumulative,beam,0.14535698294639587,0.0,hard_fault_cluster
273,N6337,observe,0.344592809677124,0.3793354104459286,0.344592809677124,0.14010682702064514,1.0726686161011458,0.0014010682702064515,-0.17053674161434174,1.1479493379592896,0.14010682702064514,1.374196373000741,-0.026114143431186676,-0.11580587923526764,-0.05511229485273361,29449.126953125,13381.7421875,16067.384765625,29502.298828125,13428.5634765625,16073.7353515625,-0.0018055501859635115,-0.003498893463984132,-0.00039524701423943043,-0.18055501859635115,-1.323358178138733,2.5719101536273956,-2.289400301873684,2.6704967844486234,0.14010682702064514,41.60650299116969,0.3080996721982956,0.3080996721982956,cumulative,beam,0.14010682702064514,0.0,hard_fault_cluster
274,N2098,observe,0.32836639881134033,-3.8323125329613683,0.32836639881134033,0.16799284517765045,3.7116265147924428,0.0016799284517765045,-0.18759462237358093,1.149237871170044,0.16799284517765045,4.549064889550209,-0.02565925382077694,-0.11022287607192993,-0.05034410208463669,29503.33984375,13428.83203125,16074.5068359375,29166.423828125,13196.41796875,15970.005859375,0.011419588699936867,0.017307095229625702,0.006501037627458572,1.1419588699936867,-1.2486946657299995,4.38475216627121,-2.2366177029907703,3.954577338695526,0.16799284517765045,41.77449583634734,0.35348543524742126,0.35348543524742126,cumulative,beam,0.16799284517765045,0.0,hard_fault_cluster
275,N2100,observe,0.3216453194618225,-3.9789015075564382,0.3216453194618225,0.1854925900697708,4.136215403676034,0.0018549259006977081,-0.193792924284935,1.1518123149871826,0.1854925900697708,4.718400844931602,-0.025455191731452942,-0.10763934999704361,-0.048114873468875885,29166.451171875,13196.51171875,15969.939453125,29018.83984375,13080.00390625,15938.8359375,0.005060997325927019,0.008828682824969292,0.0019476289162412286,0.5060997325927019,-1.2082142680883408,4.454655258655548,-2.211192946881056,3.948301832675934,0.1854925900697708,41.95998842641711,0.3464573174715042,0.3464573174715042,cumulative,beam,0.1854925900697708,0.0,hard_fault_cluster
276,N7085,observe,0.3378611207008362,0.9256337212771177,0.3378611207008362,0.1609647274017334,1.0990700728446243,0.001609647274017334,-0.1816195696592331,1.153317928314209,0.1609647274017334,0.7939067807793616,-0.02566828578710556,-0.11122284084558487,-0.051454298198223114,29018.36328125,13079.833984375,15938.5283203125,29266.76953125,13231.419921875,16035.3505859375,-0.00856031198054552,-0.011589285917580128,-0.006074730772525072,-0.8560311980545521,-1.2525459229946136,2.941549248099327,-2.2382579147815704,2.952574843764305,0.1609647274017334,42.120953153818846,0.30582447350025177,0.30582447350025177,cumulative,beam,0.1609647274017334,0.0,hard_fault_cluster
277,N7091,observe,0.3438918888568878,0.9927454087743535,0.3438918888568878,0.14485974609851837,0.7824388781934977,0.0014485974609851837,-0.1729050874710083,1.1571996212005615,0.14485974609851837,0.44438837743364273,-0.025695214048027992,-0.11302129924297333,-0.05341322720050812,29267.04296875,13231.55859375,16035.484375,29344.775390625,13302.33984375,16042.435546875,-0.00265597109682858,-0.005349426530301571,-0.00043348685721866786,-0.265597109682858,-1.2674620375037193,2.881107663102448,-2.2440065629780293,2.8956707705929876,0.14485974609851837,42.265812899917364,0.318079337477684,0.318079337477684,cumulative,beam,0.14485974609851837,0.0,hard_fault_cluster
